528, 570, 31, 6, 0.6698
1014, 551, 7, 6, 0.1435
91, 493, 33, 7, 0.5538
227, 489, 19, 11, 0.3855
497, 488, 7, 19, 0.3380
499, 487, 8, 13, 0.4617
363, 484, 33, 11, 0.1236
414, 482, 26, 6, 0.2703
819, 481, 6, 4, 0.4400
803, 480, 7, 5, 0.5695
143, 475, 32, 9, 0.4722
395, 473, 56, 14, 0.1341
216, 467, 64, 35, 0.6225
57, 467, 43, 16, 0.5318
751, 465, 77, 16, 0.5631
347, 461, 59, 21, 0.6265
261, 461, 39, 16, 0.4570
109, 460, 33, 15, 0.1291
405, 456, 31, 16, 0.4738
455, 448, 7, 7, 0.5387
382, 446, 32, 10, 0.3305
900, 365, 124, 59, 0.5773
195, 365, 31, 13, 0.1382
961, 342, 63, 19, 0.8141
408, 338, 50, 16, 0.4941
383, 338, 46, 18, 0.6679
186, 336, 63, 20, 0.8561
570, 326, 59, 19, 0.8356
957, 319, 67, 20, 0.7141
0, 318, 5, 15, 0.5819
76, 314, 91, 22, 0.6964
296, 309, 56, 18, 0.8306
525, 300, 57, 19, 0.5272
798, 298, 33, 18, 0.5516
332, 246, 64, 20, 0.8829
750, 237, 50, 18, 0.7332
695, 229, 54, 9, 0.3447
65, 229, 62, 18, 0.7601
284, 224, 25, 12, 0.3892
260, 222, 46, 17, 0.7071
498, 216, 46, 18, 0.7325
598, 206, 52, 17, 0.1411
639, 205, 29, 16, 0.4498
109, 201, 48, 17, 0.5495
88, 200, 35, 19, 0.6754
311, 164, 100, 22, 0.5263
802, 132, 32, 6, 0.3400
49, 118, 30, 10, 0.1316
283, 101, 19, 8, 0.1445
0, 95, 20, 15, 0.5000
798, 85, 50, 18, 0.4992
152, 83, 38, 24, 0.6202
781, 77, 57, 13, 0.5225
