892, 0, 9, 9, 0.7536
899, 0, 20, 14, 0.7953
891, 6, 5, 4, 0.2166
927, 6, 27, 23, 0.7791
878, 8, 16, 18, 0.2351
955, 22, 20, 13, 0.2204
908, 23, 27, 23, 0.7625
799, 36, 11, 18, 0.2415
780, 51, 104, 25, 0.2237
850, 58, 38, 15, 0.7888
312, 69, 28, 14, 0.2431
335, 69, 29, 9, 0.4409
288, 75, 49, 17, 0.6096
816, 75, 10, 5, 0.6033
789, 82, 52, 21, 0.6368
161, 88, 34, 19, 0.7011
936, 99, 12, 37, 0.5100
5, 106, 34, 19, 0.2392
0, 120, 13, 12, 0.5572
906, 123, 3, 6, 0.5407
805, 127, 36, 5, 0.2414
405, 161, 18, 18, 0.2298
235, 164, 119, 27, 0.2343
354, 168, 68, 20, 0.2468
371, 170, 22, 13, 0.2204
424, 174, 11, 13, 0.6128
940, 174, 84, 51, 0.2208
743, 181, 50, 19, 0.7314
172, 194, 67, 22, 0.2414
983, 198, 41, 19, 0.8504
159, 200, 27, 16, 0.5252
670, 206, 79, 18, 0.7864
552, 214, 48, 19, 0.7359
186, 221, 183, 22, 0.2208
333, 223, 31, 11, 0.2413
775, 225, 52, 8, 0.6715
943, 226, 57, 23, 0.8111
0, 229, 32, 15, 0.6613
807, 232, 51, 21, 0.8039
547, 242, 47, 18, 0.6632
389, 245, 51, 19, 0.8083
229, 249, 162, 19, 0.5901
989, 258, 12, 17, 0.4953
892, 280, 62, 7, 0.4805
737, 299, 60, 18, 0.8089
479, 306, 9, 9, 0.2205
852, 308, 172, 8, 0.2367
238, 311, 56, 17, 0.8010
0, 313, 103, 25, 0.6628
852, 319, 106, 21, 0.5917
76, 321, 94, 15, 0.2218
516, 327, 58, 19, 0.8309
326, 336, 55, 18, 0.7999
76, 337, 123, 20, 0.7030
350, 338, 26, 12, 0.2211
0, 339, 25, 13, 0.6935
2, 343, 12, 11, 0.5408
169, 363, 58, 19, 0.2200
216, 363, 16, 14, 0.7153
213, 365, 8, 13, 0.5272
899, 380, 100, 52, 0.2334
907, 431, 23, 18, 0.2314
543, 442, 6, 7, 0.6437
464, 447, 5, 6, 0.4857
268, 459, 37, 12, 0.2225
572, 461, 14, 11, 0.5310
8, 466, 26, 6, 0.4209
63, 467, 38, 16, 0.2173
235, 467, 22, 10, 0.2266
350, 468, 101, 27, 0.7266
746, 468, 42, 14, 0.6867
123, 471, 59, 11, 0.2252
277, 471, 30, 6, 0.2164
0, 476, 29, 10, 0.5933
224, 478, 45, 23, 0.6619
311, 485, 35, 11, 0.4688
629, 485, 62, 10, 0.5174
177, 487, 67, 18, 0.2280
961, 492, 10, 25, 0.6851
81, 493, 34, 7, 0.4670
984, 528, 23, 18, 0.5668
483, 543, 26, 12, 0.6334
