139, 0, 21, 54, 0.2148
164, 0, 45, 40, 0.7204
218, 0, 53, 52, 0.2226
283, 0, 6, 38, 0.4895
359, 51, 29, 11, 0.2147
780, 55, 122, 21, 0.2283
339, 61, 18, 6, 0.4523
808, 70, 64, 17, 0.6654
1008, 73, 16, 8, 0.5043
254, 76, 83, 19, 0.2362
416, 77, 20, 17, 0.2151
335, 79, 22, 11, 0.2345
130, 80, 34, 13, 0.4947
154, 87, 123, 101, 0.2281
224, 93, 33, 13, 0.5810
130, 94, 33, 20, 0.6191
307, 94, 16, 7, 0.2174
0, 101, 17, 7, 0.4286
122, 117, 35, 18, 0.2175
17, 118, 36, 15, 0.6705
0, 136, 25, 7, 0.3970
144, 149, 46, 37, 0.2419
485, 192, 48, 18, 0.7640
0, 194, 60, 7, 0.4714
300, 195, 152, 20, 0.6111
348, 195, 38, 17, 0.6144
710, 208, 53, 18, 0.8142
278, 218, 47, 20, 0.8052
21, 227, 44, 18, 0.7651
59, 229, 18, 12, 0.5515
529, 236, 55, 25, 0.7999
655, 238, 56, 19, 0.8249
0, 248, 158, 26, 0.2166
259, 249, 54, 19, 0.7763
783, 295, 59, 18, 0.7976
534, 304, 56, 17, 0.7995
76, 306, 279, 29, 0.2151
337, 308, 58, 18, 0.8158
163, 313, 33, 18, 0.5418
198, 329, 61, 20, 0.7379
395, 331, 64, 23, 0.8503
218, 337, 7, 8, 0.5063
280, 350, 55, 21, 0.8468
631, 351, 24, 17, 0.2306
927, 436, 40, 6, 0.4242
928, 444, 40, 9, 0.2383
769, 456, 64, 24, 0.6665
76, 462, 36, 11, 0.4695
192, 468, 33, 12, 0.2210
34, 472, 102, 22, 0.5865
391, 473, 70, 20, 0.6478
798, 476, 5, 7, 0.6186
753, 479, 32, 12, 0.5345
237, 485, 20, 10, 0.4876
253, 487, 25, 9, 0.5703
471, 487, 4, 7, 0.2191
640, 543, 18, 14, 0.2246
684, 548, 24, 6, 0.4106
515, 557, 28, 16, 0.5853
505, 568, 27, 8, 0.2166
