121, 0, 44, 69, 0.9159
0, 0, 250, 85, 0.2115
219, 0, 56, 53, 0.7361
241, 0, 112, 95, 0.8444
316, 0, 119, 65, 0.2217
502, 0, 17, 11, 0.2417
164, 3, 48, 38, 0.7689
489, 7, 35, 74, 0.2238
75, 12, 20, 20, 0.2318
0, 13, 22, 31, 0.7106
385, 24, 11, 12, 0.2171
471, 24, 11, 19, 0.5985
507, 27, 8, 24, 0.6009
822, 55, 63, 16, 0.2224
809, 63, 42, 14, 0.2136
315, 71, 23, 18, 0.6210
392, 72, 37, 62, 0.7554
335, 74, 24, 22, 0.2421
170, 77, 13, 10, 0.7661
827, 80, 48, 10, 0.2269
165, 84, 3, 4, 0.4928
453, 84, 44, 36, 0.7618
841, 85, 35, 10, 0.5228
254, 92, 25, 12, 0.2368
308, 94, 15, 7, 0.2212
386, 94, 13, 8, 0.4634
271, 105, 31, 18, 0.2150
0, 110, 381, 160, 0.5561
251, 116, 49, 27, 0.6909
0, 118, 59, 25, 0.6906
90, 118, 53, 25, 0.2219
353, 118, 26, 14, 0.2177
289, 122, 6, 3, 0.5180
58, 126, 21, 19, 0.2366
405, 127, 5, 5, 0.5991
305, 128, 4, 5, 0.7263
398, 129, 19, 21, 0.2213
348, 131, 27, 9, 0.6032
111, 134, 15, 6, 0.2397
32, 138, 32, 15, 0.6210
0, 144, 41, 12, 0.2374
0, 148, 77, 16, 0.2217
151, 148, 6, 9, 0.4830
427, 150, 25, 37, 0.2365
455, 156, 16, 17, 0.2195
422, 162, 5, 5, 0.5717
362, 163, 25, 9, 0.2330
444, 164, 11, 23, 0.2386
1011, 175, 13, 19, 0.6539
0, 192, 158, 9, 0.2343
692, 208, 34, 16, 0.5862
676, 209, 22, 18, 0.2360
244, 219, 48, 20, 0.7947
5, 228, 26, 15, 0.6031
893, 228, 46, 17, 0.7162
621, 238, 86, 20, 0.8095
496, 242, 129, 20, 0.6749
64, 248, 95, 26, 0.6422
803, 252, 128, 16, 0.2182
166, 284, 30, 12, 0.2223
822, 288, 104, 28, 0.6993
600, 303, 27, 17, 0.5763
571, 304, 47, 17, 0.7500
372, 308, 57, 17, 0.8076
0, 311, 171, 111, 0.6151
840, 319, 87, 24, 0.8093
224, 326, 59, 20, 0.6065
168, 332, 22, 4, 0.7623
427, 332, 53, 22, 0.8210
457, 332, 32, 18, 0.6759
293, 347, 56, 21, 0.8538
189, 362, 59, 18, 0.7643
161, 364, 20, 14, 0.5323
211, 365, 23, 13, 0.5272
23, 384, 4, 4, 0.5435
188, 386, 18, 20, 0.2156
54, 432, 29, 10, 0.6829
936, 445, 38, 6, 0.3895
365, 453, 12, 10, 0.5777
804, 453, 23, 13, 0.5130
385, 456, 54, 8, 0.4524
71, 462, 35, 11, 0.6316
250, 464, 14, 8, 0.2183
31, 467, 79, 22, 0.6171
187, 468, 34, 12, 0.2428
301, 468, 42, 7, 0.5162
745, 468, 40, 11, 0.4866
750, 472, 64, 26, 0.6922
256, 476, 55, 22, 0.8298
0, 477, 8, 10, 0.5582
97, 477, 32, 9, 0.4352
397, 477, 40, 13, 0.4910
341, 481, 37, 11, 0.2241
497, 488, 7, 19, 0.4817
411, 517, 26, 26, 0.7481
525, 557, 47, 19, 0.2170
491, 562, 29, 14, 0.5244
