273, 10, 17, 36, 0.5503
470, 31, 19, 29, 0.6249
842, 57, 51, 15, 0.1820
968, 65, 8, 9, 0.6622
977, 79, 13, 8, 0.6739
0, 80, 23, 19, 0.6437
362, 81, 37, 19, 0.1928
787, 85, 51, 16, 0.6165
165, 88, 34, 19, 0.7103
297, 95, 4, 4, 0.1733
295, 103, 5, 4, 0.5041
37, 116, 72, 23, 0.1807
0, 118, 11, 12, 0.1783
398, 164, 24, 20, 0.1708
451, 165, 12, 13, 0.5319
0, 178, 81, 23, 0.1788
0, 180, 13, 16, 0.5646
1012, 199, 12, 18, 0.7832
744, 205, 31, 17, 0.5084
719, 206, 30, 18, 0.5301
0, 210, 12, 13, 0.5003
581, 214, 47, 18, 0.6982
353, 220, 46, 17, 0.7057
20, 228, 44, 18, 0.7088
37, 228, 31, 15, 0.4839
973, 229, 51, 19, 0.8416
837, 234, 28, 18, 0.5086
865, 234, 23, 17, 0.1793
575, 241, 48, 19, 0.7102
419, 244, 51, 19, 0.7579
260, 249, 161, 19, 0.5693
0, 255, 24, 13, 0.5499
980, 293, 44, 18, 0.6824
705, 299, 60, 19, 0.7901
429, 303, 57, 18, 0.7617
207, 312, 57, 18, 0.8005
25, 316, 40, 18, 0.6340
929, 321, 25, 12, 0.1840
488, 323, 40, 23, 0.6993
511, 329, 35, 17, 0.5413
296, 334, 46, 19, 0.7219
77, 337, 96, 26, 0.7256
76, 338, 64, 17, 0.5547
136, 340, 26, 13, 0.1678
214, 365, 5, 13, 0.1749
218, 365, 11, 13, 0.6506
56, 373, 7, 19, 0.7074
947, 395, 51, 41, 0.7704
390, 445, 35, 10, 0.3868
740, 454, 37, 7, 0.1819
125, 460, 53, 11, 0.4868
66, 466, 38, 12, 0.4192
282, 468, 32, 9, 0.4479
350, 470, 101, 13, 0.1958
754, 470, 74, 10, 0.4700
758, 474, 46, 17, 0.5597
0, 476, 23, 11, 0.6551
221, 478, 46, 21, 0.7575
308, 485, 39, 11, 0.1876
75, 492, 28, 7, 0.4216
677, 522, 18, 15, 0.1764
503, 535, 24, 20, 0.1754
