840, 59, 39, 14, 0.1830
963, 66, 25, 10, 0.4592
983, 66, 5, 4, 0.1834
981, 78, 43, 8, 0.1902
799, 85, 49, 14, 0.5996
0, 86, 12, 11, 0.2023
156, 86, 31, 8, 0.1911
813, 91, 17, 4, 0.5647
8, 93, 15, 7, 0.1851
284, 93, 5, 6, 0.4797
279, 99, 10, 8, 0.5195
0, 104, 38, 28, 0.7037
93, 113, 31, 8, 0.5371
238, 157, 19, 27, 0.2000
365, 164, 31, 18, 0.5918
322, 165, 44, 14, 0.6350
305, 166, 31, 17, 0.5348
271, 170, 7, 8, 0.1849
686, 185, 50, 18, 0.7872
849, 200, 175, 25, 0.5550
76, 201, 93, 19, 0.7536
630, 205, 37, 16, 0.6056
597, 206, 61, 17, 0.7094
491, 216, 47, 19, 0.7863
67, 221, 90, 26, 0.7368
273, 221, 31, 17, 0.6745
252, 222, 46, 18, 0.7968
671, 229, 79, 11, 0.7130
850, 229, 85, 21, 0.7532
762, 234, 115, 21, 0.5873
743, 237, 26, 18, 0.2139
485, 244, 48, 18, 0.6461
324, 246, 131, 20, 0.6611
935, 259, 66, 25, 0.6191
942, 306, 82, 11, 0.5368
328, 309, 32, 17, 0.6122
1, 317, 9, 14, 0.6392
963, 319, 39, 18, 0.2023
76, 320, 82, 16, 0.2120
987, 320, 37, 19, 0.8753
982, 325, 8, 7, 0.1933
577, 326, 59, 19, 0.8600
185, 336, 60, 20, 0.8596
237, 336, 19, 19, 0.1915
391, 338, 50, 19, 0.7934
971, 342, 40, 19, 0.7330
995, 342, 29, 17, 0.5673
225, 365, 11, 12, 0.5422
922, 420, 26, 27, 0.1977
535, 444, 7, 5, 0.7810
378, 447, 35, 9, 0.2147
415, 447, 38, 7, 0.4357
454, 449, 6, 6, 0.2077
282, 460, 39, 11, 0.4404
752, 465, 76, 15, 0.6017
215, 467, 60, 30, 0.6511
765, 473, 22, 7, 0.4099
269, 474, 31, 4, 0.3349
396, 475, 36, 13, 0.5789
768, 480, 35, 11, 0.1968
818, 481, 6, 4, 0.4927
416, 482, 29, 6, 0.3683
317, 485, 39, 10, 0.5182
184, 486, 62, 14, 0.1851
629, 486, 72, 13, 0.5592
229, 488, 39, 13, 0.4904
81, 493, 38, 6, 0.4877
