70, 0, 86, 71, 0.7858
133, 0, 19, 60, 0.6697
0, 0, 295, 82, 0.2435
217, 0, 115, 95, 0.9160
892, 0, 9, 9, 0.7749
908, 0, 8, 14, 0.5520
891, 5, 6, 4, 0.2485
263, 6, 226, 86, 0.6988
57, 16, 3, 16, 0.2451
957, 21, 19, 14, 0.5740
919, 25, 16, 19, 0.6559
919, 28, 9, 10, 0.5601
490, 31, 24, 24, 0.2623
149, 35, 10, 11, 0.6386
149, 41, 13, 19, 0.6685
479, 65, 13, 25, 0.6713
71, 70, 96, 4, 0.2526
833, 72, 39, 13, 0.2397
395, 73, 20, 31, 0.2369
336, 74, 60, 24, 0.6723
223, 75, 25, 7, 0.2689
461, 77, 48, 34, 0.7111
164, 84, 3, 4, 0.5206
244, 84, 46, 11, 0.2496
404, 84, 22, 45, 0.7373
120, 89, 33, 12, 0.2372
246, 92, 38, 26, 0.2452
139, 109, 110, 69, 0.2594
347, 116, 31, 14, 0.2481
95, 117, 29, 12, 0.2386
124, 122, 31, 32, 0.7998
289, 122, 5, 3, 0.5032
404, 127, 5, 6, 0.6394
347, 131, 23, 10, 0.2509
52, 145, 13, 11, 0.7310
409, 145, 5, 5, 0.5640
0, 147, 64, 18, 0.2500
343, 148, 16, 14, 0.7337
100, 150, 31, 18, 0.5887
8, 151, 73, 38, 0.8096
85, 158, 359, 112, 0.5118
0, 170, 29, 19, 0.7178
960, 175, 41, 20, 0.7236
81, 176, 39, 4, 0.2367
987, 176, 36, 16, 0.5769
400, 194, 111, 18, 0.2703
175, 195, 231, 25, 0.2446
996, 204, 28, 18, 0.8726
619, 212, 18, 17, 0.2450
635, 212, 33, 14, 0.5567
196, 220, 60, 16, 0.6266
175, 221, 149, 25, 0.2434
858, 229, 65, 15, 0.2419
566, 240, 54, 19, 0.8488
468, 242, 29, 20, 0.6797
442, 244, 44, 19, 0.7769
3, 249, 63, 23, 0.6706
989, 258, 14, 17, 0.2492
37, 286, 146, 84, 0.2397
65, 288, 28, 11, 0.2448
35, 290, 33, 8, 0.2404
836, 292, 111, 59, 0.2392
633, 303, 53, 17, 0.8202
427, 307, 35, 17, 0.6647
451, 309, 25, 12, 0.2436
76, 310, 144, 26, 0.6392
277, 317, 57, 23, 0.7516
853, 319, 98, 25, 0.7216
934, 319, 28, 18, 0.5949
458, 331, 122, 38, 0.6329
507, 332, 28, 16, 0.2657
66, 338, 93, 25, 0.6417
0, 341, 22, 17, 0.8544
320, 346, 66, 18, 0.7760
751, 348, 36, 18, 0.6630
182, 360, 25, 20, 0.2660
200, 361, 67, 19, 0.6715
56, 372, 7, 20, 0.2549
388, 433, 30, 6, 0.2384
938, 439, 38, 5, 0.4928
562, 456, 46, 9, 0.2501
36, 463, 64, 11, 0.5583
216, 464, 21, 10, 0.5492
291, 467, 33, 8, 0.6193
324, 467, 7, 8, 0.2379
182, 468, 44, 12, 0.2433
310, 476, 103, 29, 0.6529
400, 476, 43, 19, 0.7594
260, 477, 51, 20, 0.2428
217, 481, 49, 11, 0.5213
1, 483, 15, 5, 0.4304
935, 483, 7, 7, 0.7544
446, 486, 58, 19, 0.2605
87, 488, 50, 9, 0.4863
410, 489, 60, 18, 0.2391
496, 540, 48, 29, 0.6964
463, 555, 69, 21, 0.7708
640, 557, 32, 19, 0.2699
488, 567, 27, 9, 0.2495
