260, 382, 45, 19, 0.8306
251, 334, 42, 18, 0.8238
576, 200, 41, 19, 0.8189
383, 384, 43, 23, 0.8169
717, 235, 43, 19, 0.8002
318, 366, 57, 22, 0.7897
193, 361, 46, 17, 0.7827
41, 199, 42, 17, 0.7822
245, 357, 56, 20, 0.7685
450, 444, 44, 43, 0.7582
531, 510, 51, 31, 0.7529
57, 335, 55, 20, 0.7497
0, 311, 45, 19, 0.7486
614, 133, 56, 23, 0.7479
210, 220, 46, 17, 0.7404
122, 361, 48, 18, 0.7320
649, 184, 50, 19, 0.7303
493, 482, 40, 37, 0.7292
842, 229, 53, 20, 0.7146
442, 243, 49, 20, 0.7019
579, 533, 54, 40, 0.6893
636, 325, 43, 16, 0.6812
452, 214, 46, 18, 0.6699
81, 413, 56, 22, 0.6689
24, 227, 55, 19, 0.6593
289, 245, 49, 19, 0.6369
888, 199, 48, 18, 0.6356
420, 401, 44, 42, 0.6281
437, 339, 59, 19, 0.6195
176, 310, 42, 17, 0.6155
587, 296, 51, 17, 0.4936
124, 249, 52, 18, 0.4637
246, 358, 55, 19, 0.3313
1, 364, 87, 36, 0.3289
866, 262, 44, 17, 0.2703
865, 253, 144, 31, 0.2568
315, 407, 51, 21, 0.2361
0, 364, 87, 37, 0.2166
850, 291, 57, 21, 0.1993
910, 250, 95, 32, 0.1417
0, 364, 87, 32, 0.1356
160, 309, 58, 18, 0.1211
