268, 382, 46, 19, 0.8214
34, 249, 49, 19, 0.7983
383, 384, 43, 23, 0.7981
307, 343, 55, 21, 0.7908
213, 360, 42, 18, 0.7887
261, 191, 41, 19, 0.7638
573, 533, 61, 40, 0.7629
256, 321, 54, 20, 0.7573
123, 361, 58, 19, 0.7436
613, 134, 57, 24, 0.7324
481, 241, 43, 20, 0.7268
478, 329, 40, 19, 0.7260
657, 207, 40, 18, 0.7196
453, 446, 42, 42, 0.7193
599, 237, 48, 19, 0.7021
69, 310, 55, 20, 0.6985
995, 172, 27, 20, 0.6816
320, 368, 56, 20, 0.6791
524, 506, 56, 35, 0.6650
57, 337, 59, 21, 0.6252
709, 348, 48, 19, 0.6205
484, 481, 46, 39, 0.6146
417, 400, 46, 44, 0.6043
80, 412, 57, 23, 0.5960
1, 160, 107, 35, 0.5661
212, 308, 43, 17, 0.5222
424, 191, 48, 19, 0.5145
192, 249, 50, 20, 0.5102
213, 218, 48, 19, 0.4434
420, 304, 39, 17, 0.2995
0, 364, 86, 37, 0.2954
1, 364, 86, 37, 0.2583
865, 261, 43, 18, 0.1789
849, 228, 56, 20, 0.1396
623, 300, 37, 17, 0.1311
319, 407, 46, 22, 0.1144
