382, 384, 43, 23, 0.8212
261, 382, 46, 19, 0.8169
348, 332, 42, 18, 0.8120
440, 195, 40, 18, 0.8011
727, 232, 56, 22, 0.7979
318, 367, 55, 22, 0.7935
520, 507, 59, 34, 0.7789
260, 353, 53, 23, 0.7673
127, 361, 47, 17, 0.7593
612, 238, 42, 19, 0.7582
198, 361, 45, 17, 0.7474
986, 292, 36, 19, 0.7325
454, 447, 40, 40, 0.7316
575, 533, 57, 39, 0.7265
613, 134, 56, 24, 0.7232
750, 323, 38, 17, 0.7060
171, 248, 56, 22, 0.7037
491, 483, 38, 36, 0.6972
79, 413, 56, 22, 0.6773
138, 332, 56, 20, 0.6744
415, 400, 46, 44, 0.6606
276, 307, 46, 17, 0.6594
16, 252, 44, 18, 0.6547
0, 339, 17, 20, 0.6516
550, 186, 48, 19, 0.6504
783, 202, 51, 19, 0.6209
699, 292, 58, 20, 0.6090
0, 313, 15, 18, 0.5581
1000, 223, 23, 21, 0.5526
0, 364, 85, 36, 0.5191
543, 345, 62, 19, 0.5029
347, 216, 47, 19, 0.4696
93, 222, 47, 19, 0.3849
513, 472, 54, 26, 0.3510
472, 304, 41, 16, 0.3294
1007, 366, 16, 31, 0.2918
1005, 250, 18, 32, 0.2300
332, 245, 50, 20, 0.2236
317, 407, 47, 21, 0.2226
0, 365, 83, 33, 0.2111
1, 365, 83, 35, 0.2051
1001, 364, 22, 33, 0.1679
182, 361, 57, 19, 0.1299
