264, 382, 45, 19, 0.8243
383, 384, 43, 23, 0.8157
388, 332, 41, 18, 0.8069
274, 348, 52, 25, 0.7883
690, 235, 51, 20, 0.7803
386, 193, 40, 18, 0.7779
573, 533, 60, 40, 0.7588
613, 134, 57, 23, 0.7394
743, 204, 49, 19, 0.7389
453, 446, 42, 41, 0.7378
522, 507, 58, 34, 0.7354
320, 367, 54, 22, 0.7184
133, 361, 43, 17, 0.7178
201, 361, 44, 17, 0.7161
572, 239, 42, 20, 0.7058
491, 482, 40, 37, 0.6944
179, 330, 49, 20, 0.6837
290, 246, 49, 21, 0.6805
55, 224, 45, 18, 0.6536
80, 412, 56, 22, 0.6448
0, 312, 49, 19, 0.6354
513, 188, 49, 19, 0.6197
0, 338, 47, 21, 0.6112
414, 400, 48, 45, 0.6107
795, 322, 39, 17, 0.6087
962, 225, 46, 17, 0.6080
130, 248, 53, 19, 0.6044
748, 293, 56, 20, 0.5895
317, 306, 48, 17, 0.4680
124, 309, 44, 18, 0.3139
0, 365, 86, 35, 0.2475
307, 217, 48, 19, 0.2382
0, 365, 85, 34, 0.1650
1, 365, 85, 34, 0.1368
614, 348, 40, 17, 0.1190
316, 407, 49, 22, 0.1125
0, 365, 85, 32, 0.1101
0, 253, 15, 19, 0.1049
