383, 384, 43, 22, 0.8234
570, 531, 64, 42, 0.8117
256, 382, 45, 19, 0.8107
171, 197, 42, 18, 0.8067
450, 442, 44, 45, 0.7816
839, 230, 43, 20, 0.7778
718, 203, 41, 18, 0.7564
313, 366, 54, 20, 0.7482
244, 247, 57, 20, 0.7454
189, 361, 42, 17, 0.7360
323, 333, 49, 17, 0.7279
148, 224, 54, 19, 0.7264
245, 358, 51, 19, 0.7221
613, 134, 56, 23, 0.7187
143, 336, 44, 19, 0.7163
567, 211, 47, 19, 0.7099
447, 299, 54, 19, 0.7033
979, 392, 20, 43, 0.6752
419, 400, 44, 44, 0.6737
967, 227, 51, 19, 0.6686
411, 243, 47, 18, 0.6679
242, 310, 37, 16, 0.6589
523, 326, 37, 16, 0.6508
337, 218, 48, 17, 0.6478
122, 362, 45, 16, 0.6447
492, 482, 41, 39, 0.6435
8, 226, 43, 16, 0.6033
907, 317, 57, 19, 0.5824
524, 507, 57, 35, 0.5769
881, 342, 46, 18, 0.5426
867, 261, 49, 21, 0.5378
80, 413, 59, 22, 0.5305
561, 240, 49, 20, 0.4884
999, 197, 24, 20, 0.4851
47, 313, 50, 18, 0.4796
0, 363, 88, 38, 0.3641
0, 335, 12, 21, 0.3365
741, 297, 39, 17, 0.3310
757, 179, 50, 18, 0.2947
123, 335, 63, 19, 0.2118
0, 364, 87, 37, 0.1694
312, 406, 52, 22, 0.1522
123, 336, 61, 18, 0.1374
