259, 382, 45, 19, 0.8336
383, 384, 43, 23, 0.8243
207, 334, 43, 19, 0.8118
766, 233, 44, 20, 0.8010
636, 202, 39, 18, 0.7945
981, 342, 42, 17, 0.7926
958, 317, 61, 19, 0.7879
318, 366, 55, 22, 0.7771
934, 198, 49, 19, 0.7640
451, 443, 44, 43, 0.7621
18, 336, 53, 20, 0.7485
403, 336, 42, 17, 0.7397
243, 357, 55, 19, 0.7332
894, 229, 50, 19, 0.7314
333, 244, 53, 19, 0.7216
693, 182, 50, 19, 0.7208
573, 532, 60, 40, 0.7164
116, 361, 52, 18, 0.7057
614, 133, 57, 23, 0.7048
170, 248, 56, 21, 0.7013
492, 482, 40, 38, 0.7013
193, 361, 43, 17, 0.6977
529, 509, 52, 31, 0.6810
591, 325, 38, 16, 0.6802
81, 413, 56, 22, 0.6522
527, 298, 55, 18, 0.6315
416, 400, 47, 44, 0.6303
75, 225, 54, 19, 0.6275
492, 242, 49, 20, 0.6182
94, 198, 40, 17, 0.5966
820, 296, 38, 17, 0.5759
979, 380, 29, 43, 0.5745
317, 308, 37, 16, 0.4532
0, 365, 86, 36, 0.4507
498, 213, 48, 19, 0.4120
262, 219, 47, 17, 0.3435
312, 407, 53, 22, 0.2509
110, 310, 57, 19, 0.2470
0, 365, 86, 35, 0.1920
0, 365, 86, 35, 0.1380
572, 325, 57, 17, 0.1254
0, 365, 85, 35, 0.1229
866, 261, 47, 18, 0.1183
