245, 334, 42, 18, 0.8281
259, 382, 46, 19, 0.8262
383, 384, 43, 23, 0.8144
586, 200, 40, 18, 0.8060
318, 366, 56, 22, 0.7850
725, 235, 42, 19, 0.7776
245, 356, 56, 20, 0.7556
190, 360, 49, 17, 0.7537
843, 229, 58, 21, 0.7494
428, 338, 59, 19, 0.7474
614, 134, 57, 23, 0.7429
451, 444, 44, 42, 0.7403
48, 198, 41, 18, 0.7387
295, 245, 50, 19, 0.7362
152, 310, 58, 19, 0.7261
52, 336, 53, 19, 0.7233
574, 532, 59, 40, 0.7226
122, 361, 48, 18, 0.7224
32, 227, 54, 19, 0.7167
529, 510, 52, 31, 0.7155
220, 220, 45, 17, 0.7037
657, 183, 48, 18, 0.7016
573, 296, 54, 19, 0.7001
81, 412, 56, 22, 0.6785
493, 482, 40, 38, 0.6779
451, 243, 48, 19, 0.6756
458, 213, 48, 19, 0.6124
613, 325, 59, 18, 0.6058
420, 401, 44, 42, 0.5940
129, 247, 54, 19, 0.5603
612, 324, 59, 18, 0.5567
0, 311, 38, 20, 0.5452
844, 293, 58, 20, 0.5207
903, 200, 42, 18, 0.4546
359, 306, 38, 16, 0.3393
0, 363, 87, 38, 0.3097
866, 262, 44, 17, 0.2650
246, 358, 54, 20, 0.2566
314, 407, 51, 21, 0.2304
0, 364, 87, 36, 0.2082
0, 364, 87, 32, 0.1249
