979, 172, 43, 19, 0.8290
269, 382, 46, 18, 0.8271
383, 384, 43, 23, 0.8098
217, 359, 43, 18, 0.7917
318, 343, 55, 19, 0.7763
627, 208, 50, 19, 0.7761
16, 249, 49, 19, 0.7745
275, 318, 52, 20, 0.7683
234, 192, 43, 19, 0.7639
573, 533, 61, 40, 0.7593
614, 134, 57, 23, 0.7388
486, 481, 44, 39, 0.7334
452, 445, 42, 42, 0.7313
497, 330, 39, 18, 0.7313
580, 236, 48, 19, 0.7298
128, 361, 54, 18, 0.7175
320, 367, 55, 21, 0.7144
526, 506, 54, 35, 0.7139
463, 241, 42, 20, 0.7097
195, 219, 47, 18, 0.6732
231, 307, 42, 17, 0.6706
418, 400, 44, 43, 0.6377
407, 192, 49, 18, 0.6343
727, 348, 51, 18, 0.6053
0, 159, 87, 35, 0.5911
82, 412, 57, 22, 0.5672
878, 289, 59, 20, 0.5452
434, 304, 44, 18, 0.5437
914, 319, 40, 18, 0.5105
834, 228, 55, 20, 0.4576
627, 300, 55, 18, 0.4388
788, 466, 58, 27, 0.4097
64, 336, 65, 21, 0.3953
172, 249, 50, 21, 0.3511
0, 336, 16, 20, 0.3280
865, 261, 47, 17, 0.3110
0, 363, 87, 39, 0.2862
321, 408, 45, 20, 0.2419
96, 310, 44, 18, 0.2169
894, 318, 60, 19, 0.2166
1, 364, 87, 37, 0.2013
1003, 201, 20, 18, 0.1744
