261, 382, 45, 19, 0.8273
383, 384, 43, 23, 0.8182
295, 333, 42, 18, 0.8125
516, 197, 38, 18, 0.8040
259, 355, 47, 20, 0.8006
787, 231, 56, 20, 0.7965
318, 366, 56, 22, 0.7924
233, 247, 54, 20, 0.7697
668, 237, 42, 20, 0.7585
613, 133, 57, 24, 0.7505
0, 199, 30, 19, 0.7453
451, 445, 43, 42, 0.7340
574, 532, 59, 40, 0.7308
523, 508, 57, 33, 0.7248
987, 366, 36, 43, 0.7130
689, 324, 40, 16, 0.7125
39, 311, 45, 18, 0.7102
118, 362, 53, 17, 0.7101
155, 221, 48, 18, 0.7097
191, 360, 49, 17, 0.7061
492, 483, 39, 37, 0.6895
924, 293, 40, 19, 0.6857
93, 335, 55, 19, 0.6613
415, 400, 47, 43, 0.6494
80, 412, 56, 22, 0.6462
66, 249, 55, 21, 0.6425
391, 244, 48, 20, 0.6325
637, 295, 54, 18, 0.6087
0, 227, 27, 20, 0.5857
838, 201, 51, 19, 0.5629
487, 342, 59, 20, 0.5621
604, 185, 49, 20, 0.5342
403, 214, 48, 20, 0.5250
222, 309, 45, 17, 0.4517
0, 364, 86, 37, 0.4046
866, 261, 50, 18, 0.3527
314, 407, 51, 21, 0.2651
0, 365, 86, 32, 0.1802
674, 324, 56, 18, 0.1455
1, 365, 86, 36, 0.1335
