260, 382, 46, 19, 0.8242
558, 199, 39, 18, 0.8177
383, 384, 43, 23, 0.8131
317, 365, 57, 23, 0.7928
265, 333, 42, 18, 0.7790
268, 246, 54, 20, 0.7773
701, 236, 43, 19, 0.7740
635, 184, 49, 19, 0.7689
191, 360, 49, 17, 0.7660
614, 133, 57, 24, 0.7638
530, 510, 51, 31, 0.7522
578, 533, 56, 40, 0.7514
827, 230, 51, 20, 0.7475
248, 357, 55, 19, 0.7362
21, 199, 45, 19, 0.7331
68, 335, 55, 21, 0.7330
451, 445, 43, 42, 0.7302
436, 214, 48, 19, 0.7250
492, 483, 39, 37, 0.7119
197, 221, 43, 17, 0.6861
120, 361, 50, 18, 0.6841
10, 227, 52, 20, 0.6796
428, 243, 47, 19, 0.6684
597, 295, 55, 19, 0.6675
649, 324, 45, 17, 0.6617
80, 413, 56, 22, 0.6538
418, 401, 46, 43, 0.6466
192, 310, 41, 17, 0.6356
5, 311, 52, 19, 0.6125
981, 371, 41, 43, 0.5662
465, 340, 46, 20, 0.4293
104, 247, 55, 20, 0.3445
0, 364, 86, 37, 0.3056
868, 200, 57, 19, 0.2800
246, 357, 56, 20, 0.2251
866, 261, 43, 17, 0.2169
0, 365, 86, 33, 0.2032
315, 407, 50, 21, 0.2007
0, 365, 86, 36, 0.1807
383, 306, 36, 16, 0.1717
