602, 348, 39, 16
512, 305, 35, 16
0, 143, 13, 47
398, 97, 15, 24
161, 14, 47, 21
147, 0, 75, 62
119, 0, 43, 67
264, 382, 46, 19
382, 384, 43, 23
380, 332, 42, 18
268, 349, 55, 26
695, 234, 55, 21
319, 367, 55, 22
165, 329, 57, 21
574, 533, 59, 40
392, 194, 44, 18
522, 507, 58, 34
453, 446, 41, 41
201, 361, 43, 17
580, 239, 42, 19
0, 312, 43, 21
759, 204, 41, 18
132, 362, 44, 17
613, 134, 57, 24
0, 338, 41, 22
59, 223, 48, 19
491, 482, 40, 37
80, 413, 56, 22
781, 322, 44, 19
414, 400, 48, 44
297, 246, 49, 20
137, 247, 54, 19
740, 293, 57, 20
964, 224, 56, 21
519, 186, 49, 19
313, 216, 48, 20
312, 307, 44, 16
0, 365, 85, 36
0, 253, 23, 19
