889, 320, 40, 18
617, 302, 34, 17
869, 291, 39, 21
160, 12, 41, 24
179, 0, 21, 18
146, 0, 81, 62
123, 0, 19, 36
119, 0, 43, 68
268, 382, 46, 19
383, 384, 43, 23
304, 344, 55, 21
212, 360, 42, 18
42, 248, 48, 20
575, 533, 59, 41
613, 134, 57, 24
123, 361, 58, 19
453, 446, 42, 41
320, 368, 55, 20
488, 241, 42, 20
662, 207, 42, 18
606, 237, 48, 18
525, 507, 56, 35
260, 321, 44, 19
0, 159, 114, 36
471, 330, 40, 19
701, 348, 47, 20
414, 400, 49, 44
1001, 172, 22, 21
82, 412, 58, 23
488, 481, 43, 39
201, 307, 48, 18
431, 191, 49, 19
272, 192, 40, 18
199, 249, 51, 20
58, 337, 52, 20
60, 310, 57, 19
1, 364, 86, 37
