384, 307, 34, 17
617, 299, 37, 17
889, 296, 38, 18
260, 382, 46, 19
558, 199, 39, 18
383, 384, 43, 23
317, 365, 57, 23
265, 333, 42, 21
268, 246, 54, 20
701, 236, 43, 20
635, 184, 49, 19
191, 360, 49, 17
614, 133, 57, 24
530, 510, 51, 31
578, 533, 56, 40
827, 230, 51, 20
248, 357, 55, 19
21, 199, 45, 19
68, 335, 56, 21
451, 445, 43, 42
436, 214, 48, 19
492, 483, 39, 37
197, 221, 43, 17
120, 361, 50, 18
10, 227, 52, 20
428, 243, 47, 19
597, 295, 55, 19
649, 324, 45, 19
80, 413, 56, 22
418, 401, 46, 43
192, 310, 41, 17
5, 311, 52, 19
981, 371, 41, 43
465, 340, 46, 20
104, 247, 55, 20
0, 364, 86, 37
