878, 321, 50, 18
411, 304, 36, 16
692, 300, 37, 16
967, 294, 40, 16
325, 161, 91, 26
382, 384, 44, 23
255, 382, 45, 19
309, 366, 57, 21
571, 532, 62, 41
68, 223, 41, 19
0, 177, 43, 18
200, 223, 53, 19
182, 361, 44, 17
227, 196, 44, 18
766, 203, 45, 20
272, 332, 53, 20
882, 228, 49, 20
391, 217, 46, 17
452, 444, 43, 43
616, 209, 47, 18
614, 134, 56, 23
477, 327, 38, 18
297, 246, 53, 19
419, 401, 43, 42
976, 398, 21, 42
455, 242, 52, 18
608, 237, 48, 18
97, 336, 45, 19
0, 201, 46, 19
120, 362, 44, 17
254, 358, 41, 18
491, 483, 41, 39
189, 311, 40, 17
5, 315, 47, 16
79, 413, 59, 22
395, 299, 52, 19
524, 506, 56, 35
17, 253, 43, 17
