504, 306, 33, 16
749, 297, 37, 17
395, 101, 11, 17
262, 382, 46, 19
382, 384, 43, 23
369, 332, 42, 19
318, 367, 54, 22
589, 239, 43, 20
521, 507, 58, 34
0, 313, 34, 18
156, 331, 56, 20
410, 194, 40, 18
271, 350, 50, 25
759, 204, 51, 18
126, 361, 49, 17
201, 361, 43, 17
713, 234, 47, 21
613, 134, 56, 23
453, 446, 41, 41
151, 247, 52, 19
574, 533, 58, 39
0, 339, 33, 20
979, 224, 43, 19
491, 483, 39, 37
773, 322, 41, 19
79, 413, 56, 22
414, 400, 47, 44
70, 222, 49, 19
298, 307, 47, 17
726, 292, 57, 20
0, 365, 84, 36
528, 187, 50, 21
325, 217, 48, 18
591, 347, 40, 17
1011, 290, 12, 20
0, 253, 36, 19
