502, 302, 33, 16
776, 299, 39, 17
161, 15, 33, 21
161, 0, 25, 16
148, 0, 169, 67
120, 0, 42, 69
257, 382, 45, 19
383, 384, 43, 22
316, 366, 54, 20
571, 532, 62, 41
450, 442, 44, 45
153, 334, 59, 21
980, 197, 42, 17
940, 228, 46, 20
682, 204, 42, 19
191, 361, 43, 16
808, 232, 43, 19
243, 358, 54, 19
905, 343, 65, 18
215, 247, 55, 19
543, 326, 46, 20
353, 334, 50, 19
114, 362, 54, 17
141, 197, 40, 17
482, 298, 53, 18
492, 482, 41, 38
377, 244, 50, 17
927, 317, 62, 22
412, 399, 50, 47
614, 133, 56, 23
117, 224, 53, 18
528, 509, 54, 33
0, 336, 38, 20
266, 308, 44, 16
731, 180, 50, 19
978, 386, 24, 42
81, 413, 57, 22
0, 364, 87, 37
69, 311, 57, 19
542, 212, 44, 18
756, 296, 56, 18
533, 241, 48, 20
309, 219, 45, 16
