1006, 372, 18, 27
462, 306, 34, 15
705, 298, 35, 17
262, 382, 46, 19
383, 384, 43, 23
335, 332, 41, 18
259, 354, 52, 22
318, 366, 56, 22
520, 507, 59, 34
575, 533, 58, 40
122, 361, 52, 17
457, 196, 43, 18
200, 361, 42, 17
749, 232, 51, 20
454, 447, 40, 41
613, 133, 57, 24
29, 252, 48, 18
626, 238, 43, 19
190, 247, 53, 20
492, 483, 39, 37
732, 323, 42, 19
415, 400, 47, 44
267, 308, 42, 17
80, 412, 56, 23
968, 292, 41, 20
0, 363, 86, 38
799, 201, 50, 20
125, 333, 56, 19
685, 294, 54, 19
533, 344, 57, 19
566, 186, 47, 19
110, 221, 49, 20
998, 361, 25, 39
