824, 357, 20, 15
142, 127, 9, 18
398, 96, 15, 14
158, 12, 40, 23
188, 6, 21, 29
143, 0, 78, 64
118, 0, 52, 68
972, 172, 50, 20
269, 382, 46, 19
383, 384, 43, 23
218, 359, 44, 18
502, 329, 41, 20
321, 343, 54, 19
573, 533, 61, 40
224, 192, 42, 19
281, 317, 53, 21
629, 209, 42, 17
3, 249, 52, 20
614, 134, 57, 23
452, 445, 43, 42
126, 361, 57, 18
455, 242, 43, 19
319, 367, 55, 21
485, 480, 45, 39
185, 219, 49, 20
575, 237, 46, 19
525, 506, 55, 35
80, 412, 58, 22
416, 400, 46, 44
996, 201, 27, 18
741, 348, 46, 19
238, 307, 42, 18
0, 337, 21, 20
635, 300, 55, 19
447, 304, 38, 17
0, 160, 79, 34
68, 336, 67, 22
905, 318, 57, 20
399, 191, 48, 18
827, 229, 52, 18
788, 466, 58, 27
166, 249, 48, 19
1, 364, 85, 36
