160, 12, 40, 24
172, 0, 27, 18
146, 0, 75, 64
119, 0, 52, 68
965, 172, 50, 20
270, 382, 46, 19
384, 384, 43, 23
216, 359, 48, 18
510, 329, 41, 19
573, 533, 61, 40
619, 209, 44, 18
328, 343, 52, 19
126, 361, 57, 18
453, 445, 42, 42
448, 242, 43, 19
488, 481, 43, 39
614, 134, 57, 24
321, 367, 54, 21
0, 337, 26, 20
215, 192, 41, 19
180, 219, 47, 19
566, 238, 48, 20
527, 506, 54, 35
755, 348, 41, 19
0, 163, 72, 31
645, 300, 54, 18
3, 250, 46, 18
287, 316, 54, 21
916, 318, 55, 20
895, 288, 60, 20
83, 412, 58, 23
989, 202, 33, 17
419, 400, 44, 43
817, 229, 52, 19
393, 192, 55, 19
245, 307, 42, 18
74, 335, 67, 22
0, 364, 87, 38
456, 304, 38, 17
111, 310, 42, 17
