530, 346, 40, 16
131, 337, 38, 17
683, 298, 37, 17
387, 84, 25, 20
260, 382, 45, 19
382, 384, 43, 23
254, 354, 53, 22
483, 197, 41, 18
318, 366, 55, 22
316, 333, 41, 18
764, 232, 55, 21
115, 362, 56, 18
612, 133, 57, 24
43, 251, 51, 19
208, 247, 54, 20
523, 508, 57, 33
110, 334, 57, 19
644, 237, 44, 20
948, 293, 41, 20
713, 323, 40, 20
129, 221, 48, 18
453, 447, 40, 40
576, 533, 56, 40
198, 361, 43, 17
79, 412, 56, 22
491, 483, 39, 37
816, 202, 50, 19
414, 400, 47, 43
380, 215, 48, 19
249, 308, 40, 17
662, 295, 55, 18
366, 244, 49, 20
582, 185, 48, 19
0, 364, 85, 37
992, 362, 32, 43
