539, 346, 40, 16
452, 306, 34, 15
693, 298, 37, 17
260, 382, 46, 19
382, 384, 43, 23
323, 332, 42, 18
255, 354, 53, 22
318, 366, 56, 22
461, 196, 54, 19
522, 508, 57, 34
718, 323, 43, 19
118, 362, 54, 17
195, 361, 46, 18
612, 133, 57, 24
200, 247, 55, 21
115, 334, 60, 19
576, 533, 56, 40
956, 292, 40, 19
453, 447, 40, 40
762, 232, 50, 21
637, 238, 44, 20
40, 251, 47, 19
246, 308, 50, 17
79, 412, 56, 22
491, 483, 39, 37
120, 221, 49, 19
809, 201, 50, 20
575, 185, 48, 20
416, 400, 46, 43
359, 244, 50, 20
670, 294, 56, 18
373, 215, 47, 19
0, 364, 85, 36
994, 361, 29, 41
