546, 304, 34, 16
159, 12, 37, 27
140, 11, 14, 41
147, 0, 74, 62
120, 0, 42, 68
265, 382, 45, 19
408, 331, 41, 19
382, 384, 43, 23
278, 346, 54, 26
572, 532, 61, 40
198, 360, 48, 18
720, 205, 48, 18
662, 235, 55, 20
549, 240, 43, 20
612, 134, 57, 24
320, 367, 52, 23
30, 225, 46, 18
521, 507, 59, 35
125, 361, 52, 18
452, 446, 41, 41
355, 193, 41, 18
192, 327, 56, 21
7, 338, 56, 21
15, 311, 51, 19
79, 412, 55, 22
812, 322, 44, 18
489, 188, 50, 19
343, 306, 44, 17
491, 483, 40, 38
935, 226, 48, 18
415, 400, 46, 45
265, 246, 50, 21
107, 247, 52, 19
776, 291, 53, 20
