260, 382, 45, 19
524, 198, 40, 18
383, 384, 43, 23
318, 366, 56, 22
798, 231, 53, 19
256, 356, 49, 20
288, 333, 42, 18
241, 247, 53, 19
614, 134, 57, 23
675, 237, 42, 19
674, 324, 48, 17
448, 444, 46, 43
0, 199, 39, 18
574, 532, 59, 40
88, 334, 55, 19
523, 508, 57, 33
192, 360, 49, 18
842, 201, 54, 20
985, 367, 38, 45
492, 483, 40, 37
122, 362, 49, 17
417, 400, 46, 42
611, 185, 49, 19
410, 214, 48, 19
80, 412, 56, 22
220, 309, 40, 16
74, 247, 56, 22
33, 310, 45, 18
915, 294, 39, 18
402, 244, 47, 19
630, 296, 54, 18
0, 228, 36, 20
164, 221, 47, 17
495, 342, 44, 19
866, 261, 49, 18
0, 364, 86, 37
