383, 384, 44, 23
255, 382, 45, 19
212, 197, 42, 17
374, 218, 47, 16
279, 246, 57, 20
184, 223, 53, 19
48, 224, 43, 18
572, 532, 62, 42
310, 366, 55, 20
751, 203, 45, 19
439, 242, 53, 19
452, 443, 43, 43
185, 361, 43, 17
491, 326, 38, 17
245, 358, 50, 19
614, 134, 56, 23
283, 332, 57, 17
599, 209, 49, 19
0, 177, 29, 19
875, 229, 49, 20
977, 396, 20, 42
201, 310, 43, 17
420, 400, 43, 43
103, 336, 57, 19
0, 202, 31, 19
118, 362, 47, 17
492, 482, 41, 39
410, 299, 55, 19
594, 238, 49, 19
80, 413, 60, 22
22, 314, 43, 17
1005, 226, 18, 21
526, 507, 54, 35
978, 291, 44, 18
786, 178, 50, 19
882, 317, 57, 20
866, 261, 45, 18
