259, 382, 45, 19
383, 384, 43, 23
207, 334, 43, 19
766, 233, 44, 20
636, 202, 39, 18
981, 342, 42, 17
958, 317, 61, 19
318, 366, 55, 22
934, 198, 49, 19
451, 443, 44, 43
18, 336, 53, 20
403, 336, 42, 17
243, 357, 55, 19
894, 229, 50, 19
333, 244, 53, 19
693, 182, 50, 19
573, 532, 60, 40
116, 361, 52, 18
614, 133, 57, 23
170, 248, 56, 21
492, 482, 40, 38
193, 361, 43, 17
529, 509, 52, 31
591, 325, 38, 16
81, 413, 56, 22
527, 298, 55, 18
416, 400, 47, 44
75, 225, 54, 19
492, 242, 49, 20
94, 198, 40, 17
820, 296, 38, 17
979, 380, 29, 43
317, 308, 37, 16
0, 365, 86, 36
498, 213, 48, 19
262, 219, 47, 17
