383, 384, 43, 23
256, 382, 45, 19
177, 197, 45, 18
449, 441, 45, 46
570, 532, 64, 41
726, 203, 41, 18
306, 333, 60, 17
412, 242, 53, 19
253, 246, 56, 20
311, 366, 56, 20
17, 225, 43, 17
847, 230, 43, 19
244, 358, 52, 19
188, 361, 42, 17
614, 134, 56, 23
350, 218, 44, 16
160, 224, 51, 18
513, 327, 40, 16
977, 227, 46, 19
235, 310, 37, 16
574, 210, 49, 19
492, 482, 41, 39
126, 335, 54, 20
979, 393, 20, 42
421, 400, 42, 43
438, 299, 57, 20
122, 362, 45, 16
43, 313, 46, 18
902, 318, 56, 19
80, 413, 59, 22
864, 342, 49, 18
525, 507, 55, 35
568, 240, 49, 20
0, 364, 87, 38
867, 261, 50, 18
1006, 197, 17, 21
