245, 334, 42, 18
259, 382, 46, 19
383, 384, 43, 23
586, 200, 40, 18
318, 366, 56, 22
725, 235, 42, 19
245, 356, 56, 20
190, 360, 49, 17
843, 229, 58, 21
428, 338, 59, 19
614, 134, 57, 23
451, 444, 44, 42
48, 198, 41, 18
295, 245, 50, 19
152, 310, 58, 19
52, 336, 53, 19
574, 532, 59, 40
122, 361, 48, 18
32, 227, 54, 19
529, 510, 52, 31
220, 220, 45, 17
657, 183, 48, 18
573, 296, 54, 19
81, 412, 56, 22
493, 482, 40, 38
451, 243, 48, 19
458, 213, 48, 19
613, 325, 59, 18
420, 401, 44, 42
129, 247, 54, 19
612, 324, 59, 18
0, 311, 38, 20
844, 293, 58, 20
903, 200, 42, 18
359, 306, 38, 16
0, 363, 87, 38
