382, 384, 44, 24
254, 382, 45, 19
779, 341, 46, 19
260, 196, 42, 18
69, 336, 53, 20
24, 176, 41, 18
309, 366, 57, 21
417, 216, 48, 17
639, 208, 49, 19
913, 228, 44, 19
17, 201, 54, 19
796, 202, 42, 19
243, 333, 57, 18
450, 444, 45, 43
571, 532, 64, 42
227, 222, 53, 19
441, 326, 52, 18
180, 361, 45, 17
124, 362, 40, 17
614, 133, 55, 23
633, 237, 47, 19
100, 223, 42, 18
492, 482, 41, 39
336, 246, 42, 17
421, 401, 43, 43
975, 402, 21, 44
146, 312, 55, 19
0, 315, 28, 17
246, 359, 48, 18
528, 507, 52, 34
490, 241, 43, 18
79, 412, 62, 23
46, 252, 41, 17
362, 299, 57, 21
0, 365, 85, 36
846, 318, 60, 21
