220, 334, 43, 19
259, 382, 45, 19
383, 384, 43, 23
619, 202, 40, 19
317, 366, 57, 22
679, 182, 50, 19
194, 361, 43, 17
751, 233, 42, 20
29, 336, 54, 19
971, 317, 51, 20
605, 325, 40, 17
451, 445, 43, 42
72, 198, 45, 18
116, 361, 52, 18
478, 243, 48, 20
574, 532, 60, 40
614, 133, 56, 24
244, 357, 54, 19
419, 337, 41, 17
492, 482, 40, 38
154, 249, 56, 20
529, 510, 52, 31
60, 226, 53, 18
80, 413, 56, 22
483, 213, 47, 19
250, 220, 43, 16
324, 245, 47, 18
543, 297, 55, 19
122, 310, 60, 19
872, 228, 56, 20
919, 198, 50, 19
420, 401, 44, 45
980, 379, 31, 44
1003, 342, 20, 18
331, 307, 38, 16
0, 312, 15, 18
0, 365, 86, 35
315, 407, 51, 21
