382, 384, 43, 23
261, 382, 46, 19
348, 332, 42, 18
440, 195, 40, 18
727, 232, 56, 22
318, 367, 55, 22
520, 507, 59, 34
260, 353, 53, 23
127, 361, 47, 17
612, 238, 42, 19
198, 361, 45, 17
986, 292, 36, 19
454, 447, 40, 40
575, 533, 57, 39
613, 134, 56, 24
750, 323, 38, 17
171, 248, 56, 22
491, 483, 38, 36
79, 413, 56, 22
138, 332, 56, 20
415, 400, 46, 44
276, 307, 46, 17
16, 252, 44, 18
0, 339, 17, 20
550, 186, 48, 19
783, 202, 51, 19
699, 292, 58, 20
0, 313, 15, 18
1000, 223, 23, 21
0, 364, 85, 36
543, 345, 62, 19
347, 216, 47, 19
93, 222, 47, 19
513, 472, 54, 26
472, 304, 41, 16
