257, 382, 45, 19
383, 384, 43, 22
450, 442, 44, 45
315, 366, 54, 20
693, 204, 40, 17
815, 232, 43, 18
157, 335, 48, 19
528, 326, 53, 17
355, 334, 41, 17
151, 198, 38, 17
572, 532, 61, 41
938, 227, 55, 19
222, 248, 56, 19
921, 317, 59, 19
190, 361, 42, 17
982, 197, 41, 18
491, 483, 40, 38
915, 342, 43, 18
242, 358, 54, 19
388, 244, 47, 18
613, 134, 56, 23
473, 298, 54, 18
265, 309, 37, 16
411, 399, 51, 46
118, 362, 50, 17
978, 387, 23, 42
124, 224, 52, 18
529, 509, 52, 32
738, 180, 49, 18
540, 241, 48, 20
0, 337, 30, 19
64, 312, 54, 19
547, 212, 45, 18
79, 412, 57, 22
316, 219, 45, 17
0, 364, 87, 37
751, 296, 53, 18
