266, 381, 45, 19
432, 330, 42, 18
382, 384, 43, 23
287, 345, 55, 23
575, 533, 58, 40
216, 325, 54, 20
523, 240, 44, 21
205, 360, 44, 18
701, 205, 40, 18
521, 507, 58, 35
30, 338, 51, 20
613, 134, 57, 23
639, 236, 51, 19
452, 446, 41, 41
125, 361, 54, 18
319, 368, 55, 21
35, 311, 52, 19
3, 227, 45, 16
238, 248, 50, 21
169, 308, 44, 18
490, 482, 39, 37
79, 412, 56, 23
321, 192, 40, 18
369, 305, 44, 18
413, 400, 48, 44
804, 290, 56, 19
844, 320, 40, 19
75, 247, 56, 22
258, 216, 47, 20
464, 189, 51, 19
