382, 384, 44, 23
254, 382, 45, 19
242, 196, 46, 18
628, 209, 48, 19
308, 366, 57, 21
786, 203, 42, 18
406, 217, 46, 17
252, 333, 59, 17
452, 445, 43, 42
77, 223, 50, 18
570, 532, 63, 42
215, 223, 52, 19
904, 229, 43, 19
181, 361, 44, 17
463, 327, 39, 16
157, 311, 56, 18
614, 134, 55, 23
312, 246, 54, 18
12, 177, 45, 18
122, 362, 42, 17
8, 201, 52, 18
71, 336, 59, 20
475, 242, 48, 18
975, 401, 21, 45
251, 359, 42, 17
375, 299, 56, 20
420, 401, 43, 43
621, 237, 48, 19
795, 341, 44, 18
491, 483, 41, 39
33, 253, 43, 16
0, 315, 38, 18
79, 413, 61, 23
524, 507, 55, 34
0, 365, 85, 36
