264, 382, 45, 19
401, 331, 41, 18
381, 384, 43, 23
278, 347, 51, 25
365, 193, 39, 19
36, 224, 46, 18
674, 235, 52, 19
556, 240, 43, 20
810, 321, 39, 18
520, 507, 59, 34
200, 360, 45, 18
573, 533, 59, 40
613, 134, 57, 23
732, 205, 44, 17
128, 361, 48, 18
323, 367, 49, 22
453, 447, 41, 41
3, 338, 54, 21
79, 412, 55, 22
116, 247, 50, 19
18, 312, 42, 18
273, 246, 50, 21
491, 483, 39, 37
497, 188, 49, 19
936, 225, 55, 19
415, 400, 46, 45
192, 328, 49, 20
291, 217, 48, 19
535, 303, 38, 16
628, 349, 41, 18
