383, 384, 44, 23
255, 382, 45, 19
220, 197, 42, 18
384, 218, 44, 16
571, 532, 63, 42
0, 177, 36, 19
309, 366, 56, 20
192, 223, 53, 19
445, 241, 54, 19
60, 223, 41, 18
183, 361, 45, 17
274, 332, 58, 18
293, 247, 50, 18
763, 203, 41, 17
452, 444, 43, 43
614, 134, 56, 23
191, 311, 45, 17
484, 327, 38, 16
608, 210, 47, 18
248, 358, 47, 18
420, 401, 43, 43
0, 201, 38, 18
401, 299, 55, 20
977, 397, 21, 42
118, 362, 47, 17
492, 482, 42, 40
600, 238, 49, 19
879, 229, 44, 19
806, 340, 60, 26
80, 413, 59, 22
5, 314, 52, 18
97, 336, 56, 19
526, 506, 55, 35
964, 292, 51, 17
88, 336, 63, 19
1012, 225, 11, 22
