259, 382, 46, 19
231, 334, 42, 18
383, 384, 43, 23
740, 234, 43, 20
606, 201, 40, 19
318, 366, 56, 21
193, 361, 45, 17
573, 532, 61, 41
530, 510, 51, 31
67, 198, 41, 18
452, 444, 43, 42
307, 244, 53, 20
246, 357, 54, 19
120, 362, 50, 18
616, 325, 40, 17
670, 183, 50, 19
238, 220, 43, 16
614, 133, 57, 23
492, 482, 40, 38
432, 338, 39, 17
145, 249, 54, 19
41, 336, 52, 18
557, 297, 54, 18
136, 310, 59, 18
81, 413, 56, 22
49, 226, 54, 19
908, 199, 50, 19
0, 311, 24, 19
421, 401, 43, 42
466, 243, 49, 20
980, 378, 32, 44
986, 316, 36, 19
0, 364, 87, 37
345, 306, 36, 16
996, 316, 27, 19
