261, 382, 46, 19
382, 384, 43, 23
451, 196, 40, 18
737, 232, 54, 21
318, 366, 55, 22
259, 353, 53, 23
520, 507, 58, 34
341, 332, 42, 18
199, 361, 43, 17
574, 533, 58, 39
122, 361, 51, 17
619, 238, 43, 19
613, 134, 57, 23
453, 447, 40, 41
21, 252, 48, 18
491, 483, 38, 36
741, 323, 39, 17
977, 292, 41, 18
79, 413, 56, 22
414, 400, 47, 44
178, 247, 57, 21
537, 344, 60, 19
274, 308, 41, 16
558, 186, 48, 19
692, 293, 56, 20
797, 202, 43, 19
0, 364, 85, 37
354, 216, 48, 18
1003, 365, 20, 33
0, 309, 9, 21
