549, 199, 39, 18
260, 382, 45, 19
383, 384, 43, 23
317, 365, 57, 23
271, 333, 43, 19
813, 230, 56, 20
17, 199, 41, 18
614, 133, 57, 24
190, 360, 49, 18
577, 533, 56, 40
251, 357, 52, 19
695, 236, 42, 20
261, 247, 52, 19
183, 220, 48, 17
451, 445, 43, 42
74, 334, 55, 20
529, 509, 52, 32
628, 184, 48, 20
663, 325, 39, 17
492, 483, 39, 37
2, 228, 53, 19
418, 400, 45, 42
119, 361, 51, 18
982, 370, 41, 44
80, 412, 56, 22
17, 312, 45, 18
419, 244, 48, 19
428, 214, 48, 19
608, 296, 54, 18
193, 309, 47, 17
890, 294, 44, 18
476, 341, 42, 19
866, 261, 46, 18
0, 365, 86, 36
98, 247, 55, 21
