458, 303, 34, 15, 0.0360
736, 299, 36, 17, 0.0324
395, 98, 12, 15, 0.1732
383, 384, 43, 23, 0.7346
256, 382, 45, 19, 0.7262
177, 197, 45, 18, 0.7004
449, 441, 45, 46, 0.6993
570, 532, 64, 41, 0.6982
726, 203, 41, 18, 0.6948
306, 333, 60, 17, 0.6748
412, 242, 53, 19, 0.6523
253, 246, 56, 20, 0.6440
311, 366, 56, 20, 0.6426
17, 225, 43, 17, 0.6292
847, 230, 43, 19, 0.6288
244, 358, 52, 19, 0.6226
188, 361, 42, 17, 0.6167
614, 134, 56, 23, 0.6142
350, 218, 44, 16, 0.6129
160, 224, 51, 18, 0.6021
513, 327, 40, 16, 0.5941
977, 227, 46, 19, 0.5830
235, 310, 37, 16, 0.5448
574, 210, 49, 19, 0.5403
492, 482, 41, 39, 0.5355
126, 335, 54, 20, 0.5173
979, 393, 20, 42, 0.5064
421, 400, 42, 43, 0.4779
438, 299, 57, 20, 0.4578
122, 362, 45, 16, 0.4482
43, 313, 46, 18, 0.3884
902, 318, 56, 19, 0.3717
80, 413, 59, 22, 0.3708
860, 342, 55, 20, 0.3569
525, 507, 55, 35, 0.3455
