114, 248, 52, 20, 0.0754
1, 311, 49, 19, 0.1080
590, 296, 55, 18, 0.2259
419, 400, 45, 42, 0.2275
447, 339, 57, 20, 0.2650
444, 213, 47, 20, 0.2762
81, 413, 56, 22, 0.2791
642, 184, 49, 19, 0.3272
180, 310, 45, 17, 0.3774
493, 482, 40, 37, 0.4044
579, 533, 55, 40, 0.4264
123, 361, 48, 18, 0.4339
435, 243, 49, 20, 0.4622
199, 221, 49, 17, 0.4716
451, 445, 44, 42, 0.5432
63, 335, 54, 20, 0.5446
531, 510, 50, 31, 0.5641
246, 357, 56, 20, 0.5687
17, 227, 53, 20, 0.5875
831, 229, 55, 21, 0.5915
614, 133, 57, 24, 0.5941
276, 246, 53, 20, 0.5973
650, 325, 37, 17, 0.6046
192, 360, 48, 17, 0.6500
318, 366, 57, 22, 0.7218
35, 199, 40, 18, 0.7328
709, 235, 43, 19, 0.7727
383, 384, 43, 23, 0.7865
567, 199, 40, 19, 0.8125
260, 382, 45, 19, 0.8192
258, 333, 42, 18, 0.8240
