608, 296, 54, 18, 0.0866
428, 214, 48, 19, 0.0915
419, 244, 48, 19, 0.1510
17, 312, 45, 18, 0.1553
80, 412, 56, 22, 0.2426
982, 370, 41, 44, 0.3450
119, 361, 51, 18, 0.3780
418, 400, 45, 42, 0.3900
2, 228, 53, 19, 0.4801
492, 483, 39, 37, 0.5028
663, 325, 39, 17, 0.5082
628, 184, 48, 20, 0.5216
529, 509, 52, 32, 0.5244
74, 334, 55, 20, 0.5312
451, 445, 43, 42, 0.5365
183, 220, 48, 17, 0.5486
261, 247, 52, 19, 0.5642
695, 236, 42, 20, 0.5907
251, 357, 52, 19, 0.6019
577, 533, 56, 40, 0.6095
190, 360, 49, 18, 0.6152
614, 133, 57, 24, 0.6387
17, 199, 41, 18, 0.6815
813, 230, 56, 20, 0.6847
271, 333, 43, 19, 0.7084
317, 365, 57, 23, 0.7332
383, 384, 43, 23, 0.7869
260, 382, 45, 19, 0.8076
549, 199, 39, 18, 0.8152
