964, 224, 56, 18, 0.2933
740, 293, 57, 19, 0.3149
137, 247, 54, 19, 0.3542
297, 246, 49, 20, 0.3788
414, 400, 48, 44, 0.3882
786, 322, 39, 18, 0.3969
80, 413, 56, 22, 0.4221
491, 482, 40, 37, 0.5062
59, 223, 48, 19, 0.5320
0, 338, 41, 22, 0.5405
613, 134, 57, 24, 0.5795
132, 362, 44, 17, 0.5807
759, 204, 41, 18, 0.5881
0, 312, 42, 20, 0.5890
580, 239, 42, 19, 0.5891
201, 361, 43, 17, 0.5893
453, 446, 41, 41, 0.5962
522, 507, 58, 34, 0.6101
392, 194, 44, 18, 0.6354
574, 533, 59, 40, 0.6363
165, 329, 57, 21, 0.6406
319, 367, 55, 22, 0.6554
695, 234, 54, 21, 0.6641
268, 349, 55, 26, 0.6938
382, 332, 40, 18, 0.6974
382, 384, 43, 23, 0.7287
264, 382, 46, 19, 0.7362
159, 11, 46, 23, 0.0169
0, 156, 13, 34, 0.1279
