5, 315, 47, 16, 0.3032
189, 311, 40, 17, 0.3261
491, 483, 41, 39, 0.3419
254, 358, 41, 18, 0.3910
120, 362, 44, 17, 0.4043
0, 201, 46, 19, 0.4226
97, 336, 45, 19, 0.4303
608, 237, 48, 18, 0.4435
455, 242, 52, 18, 0.4751
976, 398, 21, 42, 0.4936
419, 401, 43, 42, 0.5048
297, 246, 53, 19, 0.5154
477, 327, 38, 16, 0.5607
614, 134, 56, 23, 0.5913
616, 209, 47, 18, 0.6001
452, 444, 43, 43, 0.6075
391, 217, 46, 17, 0.6081
882, 228, 49, 20, 0.6124
272, 332, 53, 17, 0.6198
766, 203, 45, 18, 0.6358
227, 196, 44, 18, 0.6502
182, 361, 44, 17, 0.6527
200, 223, 53, 19, 0.6591
0, 177, 43, 18, 0.6632
68, 223, 41, 19, 0.6654
571, 532, 62, 41, 0.6941
309, 366, 57, 21, 0.6993
255, 382, 45, 19, 0.7394
382, 384, 44, 23, 0.7466
691, 300, 38, 16, 0.0358
411, 304, 35, 16, 0.0369
