91, 247, 52, 21, 0.2432
823, 320, 50, 19, 0.2506
477, 190, 50, 18, 0.2895
415, 400, 48, 45, 0.2896
792, 291, 57, 20, 0.3200
492, 482, 41, 38, 0.3546
82, 412, 55, 23, 0.4383
130, 361, 49, 17, 0.5122
536, 240, 43, 20, 0.5349
319, 367, 56, 21, 0.5569
337, 192, 40, 18, 0.5583
521, 506, 60, 35, 0.5794
207, 361, 43, 17, 0.5855
613, 133, 57, 24, 0.5912
18, 226, 43, 17, 0.5928
453, 446, 42, 41, 0.6064
26, 311, 53, 19, 0.6081
24, 338, 50, 20, 0.6204
710, 205, 45, 18, 0.6333
650, 236, 54, 20, 0.6569
206, 326, 56, 21, 0.6612
573, 532, 61, 41, 0.6791
282, 345, 57, 26, 0.6868
383, 384, 43, 23, 0.7051
424, 331, 40, 18, 0.7101
267, 381, 45, 19, 0.7316
642, 448, 108, 44, 0.0186
