76, 564, 36, 12, 0.2891
77, 468, 98, 105, 0.0773
829, 268, 195, 52, 0.0871
860, 82, 62, 53, 0.0808
303, 67, 26, 52, 0.3750
162, 298, 80, 40, 0.7505
670, 0, 87, 50, 0.7386
0, 289, 64, 32, 0.7354
798, 261, 81, 38, 0.7121
922, 78, 85, 51, 0.7115
921, 33, 90, 49, 0.7101
449, 370, 34, 72, 0.6632
50, 324, 60, 28, 0.6616
829, 21, 84, 34, 0.6439
501, 434, 35, 91, 0.6324
902, 175, 81, 34, 0.6319
74, 285, 82, 31, 0.6068
335, 311, 59, 28, 0.5982
901, 218, 80, 30, 0.5937
115, 84, 32, 76, 0.5828
890, 256, 81, 32, 0.5267
986, 340, 37, 86, 0.5181
614, 296, 53, 159, 0.6969
447, 99, 35, 84, 0.5666
500, 191, 32, 77, 0.6116
468, 505, 35, 71, 0.6067
537, 119, 34, 81, 0.3603
