22, 559, 16, 15, 0.4238
131, 548, 22, 18, 0.1360
78, 531, 29, 40, 0.1433
853, 290, 171, 43, 0.1324
881, 126, 45, 18, 0.4318
524, 81, 28, 15, 0.4993
250, 74, 10, 14, 0.1371
236, 66, 43, 46, 0.1435
242, 41, 30, 17, 0.1474
290, 17, 56, 29, 0.1352
162, 298, 80, 40, 0.7521
673, 0, 89, 48, 0.7435
925, 31, 92, 49, 0.7381
0, 289, 64, 32, 0.7351
924, 76, 86, 51, 0.7050
462, 414, 34, 84, 0.7017
800, 261, 81, 38, 0.6965
497, 330, 36, 93, 0.6938
832, 18, 84, 36, 0.6679
50, 324, 60, 28, 0.6617
904, 175, 82, 34, 0.6573
448, 279, 33, 73, 0.6553
335, 311, 59, 28, 0.6286
901, 218, 80, 30, 0.6100
446, 3, 35, 86, 0.5827
74, 285, 82, 31, 0.5761
114, 82, 33, 77, 0.5517
892, 256, 80, 32, 0.4919
500, 107, 32, 77, 0.5256
