34, 444, 65, 52, 0.0146
162, 298, 80, 40, 0.8074
924, 29, 93, 50, 0.7784
0, 289, 65, 32, 0.7649
799, 260, 81, 38, 0.7256
924, 74, 85, 50, 0.7144
695, 7, 86, 41, 0.6847
456, 484, 34, 85, 0.6785
51, 324, 59, 29, 0.6537
832, 17, 84, 35, 0.6515
454, 313, 30, 77, 0.6331
904, 172, 82, 36, 0.6121
497, 316, 31, 83, 0.6040
335, 311, 59, 29, 0.5978
0, 337, 27, 29, 0.5773
74, 285, 82, 31, 0.5466
497, 148, 30, 75, 0.5090
114, 82, 33, 77, 0.5080
901, 216, 81, 30, 0.4961
985, 338, 38, 87, 0.4068
238, 261, 162, 55, 0.3790
497, 10, 31, 80, 0.3747
594, 85, 33, 79, 0.3722
591, 395, 31, 81, 0.7403
446, 85, 34, 82, 0.6748
891, 255, 82, 32, 0.3053
0, 0, 607, 120, 0.2827
0, 0, 944, 238, 0.2099
