454, 0, 23, 49, 0.7958
673, 0, 16, 32, 0.8559
279, 1, 10, 9, 0.2376
472, 9, 8, 51, 0.2320
700, 9, 12, 20, 0.5559
751, 13, 11, 32, 0.2415
492, 35, 32, 60, 0.2571
501, 35, 28, 82, 0.7209
465, 36, 4, 5, 0.5739
413, 86, 11, 12, 0.6540
408, 119, 13, 10, 0.5599
402, 127, 9, 7, 0.5655
628, 130, 36, 138, 0.7829
619, 162, 19, 124, 0.2568
634, 196, 30, 142, 0.6375
450, 200, 35, 80, 0.7764
64, 254, 24, 13, 0.2467
517, 286, 16, 78, 0.5906
502, 287, 18, 66, 0.2596
506, 297, 23, 50, 0.2563
669, 328, 13, 94, 0.2324
504, 353, 5, 8, 0.2385
454, 456, 32, 78, 0.7752
379, 501, 12, 10, 0.6451
24, 516, 6, 6, 0.6791
489, 516, 15, 60, 0.2381
385, 519, 12, 10, 0.6414
