144, 556, 10, 20, 0.2083
498, 542, 30, 34, 0.2245
464, 537, 22, 39, 0.6816
471, 536, 23, 40, 0.7234
386, 520, 11, 10, 0.7076
390, 515, 6, 10, 0.2231
80, 502, 18, 10, 0.2259
237, 487, 8, 12, 0.5601
508, 390, 26, 80, 0.6480
452, 386, 29, 78, 0.7713
302, 384, 25, 10, 0.4445
497, 380, 34, 79, 0.2091
512, 344, 25, 22, 0.1934
0, 273, 23, 11, 0.5618
451, 259, 27, 18, 0.6658
212, 219, 12, 12, 0.5983
511, 214, 10, 10, 0.8179
453, 210, 22, 50, 0.7527
450, 205, 19, 46, 0.7585
465, 196, 23, 9, 0.1961
499, 184, 37, 118, 0.7509
446, 181, 15, 26, 0.2110
28, 161, 18, 4, 0.5087
217, 133, 43, 17, 0.6331
412, 124, 13, 10, 0.7399
996, 118, 15, 13, 0.7980
685, 96, 17, 11, 0.2226
696, 95, 5, 7, 0.5421
984, 91, 24, 27, 0.6970
995, 53, 20, 25, 0.2012
693, 53, 8, 3, 0.6136
458, 53, 18, 36, 0.2223
953, 47, 4, 5, 0.5343
918, 46, 19, 21, 0.6351
313, 45, 28, 20, 0.2211
452, 40, 32, 48, 0.2118
766, 36, 18, 76, 0.6295
404, 34, 9, 15, 0.5150
877, 26, 40, 26, 0.7987
860, 22, 60, 35, 0.2099
493, 19, 26, 75, 0.2194
519, 14, 5, 94, 0.4450
413, 3, 8, 3, 0.6623
993, 0, 31, 8, 0.6955
671, 0, 12, 29, 0.7136
464, 0, 19, 39, 0.6027
62, 0, 34, 21, 0.1923
