81, 0, 18, 15, 0.5957
498, 0, 34, 22, 0.8514
534, 0, 14, 83, 0.2567
549, 0, 19, 21, 0.6449
675, 0, 12, 29, 0.5616
710, 0, 44, 16, 0.6507
738, 0, 52, 44, 0.2299
839, 0, 70, 50, 0.2318
991, 0, 28, 23, 0.6973
565, 9, 4, 48, 0.2431
408, 13, 13, 12, 0.2583
699, 14, 10, 14, 0.5368
916, 17, 4, 4, 0.2489
957, 17, 13, 13, 0.8409
282, 24, 31, 30, 0.2508
714, 25, 36, 9, 0.2402
907, 25, 10, 26, 0.2363
672, 26, 79, 22, 0.6679
308, 34, 15, 9, 0.6162
700, 35, 26, 7, 0.7089
928, 36, 39, 28, 0.7625
954, 40, 44, 31, 0.7454
403, 42, 10, 8, 0.2334
864, 47, 36, 8, 0.6259
447, 48, 35, 82, 0.8257
852, 52, 42, 12, 0.2391
958, 53, 58, 25, 0.8841
783, 56, 5, 5, 0.2321
563, 58, 7, 30, 0.5206
738, 68, 11, 14, 0.5558
413, 70, 8, 3, 0.5472
365, 75, 35, 19, 0.2615
413, 78, 9, 3, 0.6228
685, 82, 25, 34, 0.7883
382, 83, 16, 20, 0.2474
950, 84, 58, 33, 0.7738
740, 85, 8, 5, 0.2548
413, 86, 9, 3, 0.5523
896, 89, 14, 12, 0.6516
563, 98, 9, 30, 0.4784
896, 100, 17, 6, 0.2495
957, 113, 14, 9, 0.2309
407, 115, 15, 28, 0.2417
231, 117, 27, 6, 0.2569
860, 118, 6, 10, 0.2332
970, 119, 11, 7, 0.5663
153, 121, 10, 8, 0.6241
543, 122, 28, 75, 0.2626
959, 123, 11, 14, 0.5475
188, 124, 72, 44, 0.7273
693, 130, 10, 3, 0.4844
783, 130, 5, 5, 0.2483
369, 132, 10, 5, 0.6741
367, 138, 17, 11, 0.2331
333, 141, 14, 11, 0.7661
372, 146, 23, 7, 0.2653
502, 147, 31, 55, 0.8261
549, 147, 14, 13, 0.6203
690, 147, 20, 16, 0.6035
406, 148, 21, 13, 0.6741
295, 150, 9, 16, 0.4908
329, 153, 13, 20, 0.5626
507, 153, 19, 33, 0.2608
127, 156, 14, 5, 0.5099
685, 156, 24, 16, 0.2339
1013, 158, 11, 31, 0.7595
47, 161, 37, 4, 0.3995
93, 161, 10, 4, 0.6843
128, 162, 14, 3, 0.2585
509, 169, 17, 29, 0.2430
260, 171, 37, 22, 0.2380
861, 173, 7, 6, 0.5507
905, 173, 52, 17, 0.6763
916, 180, 59, 25, 0.2433
513, 183, 20, 44, 0.6894
937, 186, 52, 28, 0.7404
263, 191, 32, 29, 0.2443
693, 191, 9, 3, 0.4862
365, 192, 10, 11, 0.6391
902, 197, 36, 14, 0.5639
694, 199, 8, 3, 0.5155
347, 201, 4, 4, 0.5894
377, 201, 15, 21, 0.6119
413, 201, 9, 3, 0.6228
413, 209, 9, 3, 0.6727
784, 215, 5, 6, 0.2558
901, 216, 67, 22, 0.7280
847, 220, 6, 6, 0.5898
910, 222, 48, 23, 0.8439
1004, 222, 20, 58, 0.8768
121, 224, 25, 15, 0.6705
903, 225, 6, 20, 0.4218
64, 239, 24, 10, 0.5251
413, 242, 10, 3, 0.6159
896, 254, 81, 25, 0.2503
90, 257, 38, 16, 0.2583
860, 261, 25, 11, 0.2484
387, 269, 13, 33, 0.6999
891, 270, 12, 17, 0.2353
801, 271, 39, 29, 0.7722
363, 272, 32, 39, 0.7403
414, 283, 14, 4, 0.6476
687, 285, 19, 6, 0.6522
414, 291, 9, 3, 0.6795
738, 297, 98, 124, 0.7612
857, 303, 167, 18, 0.6181
165, 306, 43, 32, 0.2442
944, 309, 73, 72, 0.2416
340, 314, 55, 27, 0.2326
694, 319, 9, 3, 0.4862
414, 324, 8, 3, 0.6756
721, 333, 14, 29, 0.2397
455, 337, 22, 42, 0.2374
842, 345, 9, 16, 0.2538
694, 349, 14, 11, 0.5651
414, 354, 15, 14, 0.2473
429, 355, 12, 20, 0.2605
988, 358, 15, 22, 0.8512
450, 366, 34, 40, 0.2458
501, 382, 34, 82, 0.8507
513, 387, 16, 22, 0.2427
694, 387, 12, 4, 0.6881
728, 396, 16, 48, 0.2309
718, 397, 21, 14, 0.8409
931, 397, 9, 18, 0.7088
691, 404, 13, 9, 0.2606
508, 410, 23, 42, 0.7167
616, 417, 23, 140, 0.2617
636, 419, 42, 137, 0.6774
800, 419, 5, 5, 0.6311
844, 424, 11, 28, 0.2377
694, 428, 12, 8, 0.6248
514, 434, 9, 6, 0.6365
462, 437, 17, 33, 0.2596
675, 437, 12, 31, 0.7802
694, 437, 12, 8, 0.5768
792, 445, 68, 30, 0.2474
640, 457, 24, 86, 0.2424
466, 460, 35, 81, 0.8871
475, 461, 7, 5, 0.2314
778, 475, 36, 18, 0.2634
729, 476, 18, 37, 0.2596
733, 487, 5, 6, 0.8507
780, 493, 55, 15, 0.2447
968, 498, 56, 25, 0.2347
884, 499, 7, 4, 0.6216
0, 502, 15, 5, 0.6920
731, 503, 34, 27, 0.2480
473, 512, 22, 11, 0.8283
645, 547, 14, 29, 0.6683
